"timestamp","title","price","market","surface","location","remote_support","lighting","advertiser_type","description","no_of_rooms","form_of_property","url","is_for_sale","posting_id"
"2023-09-04","penthouse | 70m taras | ciche | Miasteczko Wilanów","1450000","market,secondary","81","Miasteczko Wilanów, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie","null","null","agency","Sarmacka | penthouse | taras 70 m2 | 2 sypialnie | ciche | świetny rozkład | PREMIUM

Na sprzedaż apartament z dwiema sypialniami, położony w Miasteczku Wilanów przy ulicy Sarmackiej.
Mieszkanie znajduje się na 4 piętrze budynku na strzeżonym osiedlu. Lokal ma  praktyczny układ pomieszczeń, który pozwoli na komfortowe zamieszkanie rodziny z dzieckiem i został wykończony przy użyciu wysokiej jakości materiałów. W każdym z pomieszczeń znajdują się szafy wnękowe. Niewątpliwym atutem jest duży taras, o powierzchni 70m2 oraz położenie z dala od ulicy (okna wychodzą na ciche patio).

Lokalizacja:

Fantastyczna lokalizacja w samym sercu Miasteczka Wilanów, w pobliżu Pałacu w Wilanowie. Świetna infrastruktura: sklepy, restauracje, punkty usługowe, klubiki dla mam z dziećmi, place zabaw, siłownie, ścieżki rowerowe, siłownie plenerowe. W miewielkiej odległości znajdują się prywatne i państwowe przedszkola oraz żłobki. Atutem również jest dostępność do licznych szkół społecznych i prywatnych, min: British Primary School of Warsaw, Polsko – Niemiecka Szkoła Spotkań i Dialogu im. Willyego Brandta, Szkoła Podstawowa im  Einsteina.

Komunikacja:

Miasteczko Wilanów jest dobrze skomunikowane z pozostałymi dzielnicami i centrum miasta. Łatwy dostęp do licznych linii autobusowych, linia tramwajowa w realizacji. Południowa obwodnica Warszawy w odległości zaledwie 5 minut samochodem. 

Układ pomieszczeń:

salon z wyjściem na taras
otwarta kuchnia
łazienka z wanną
2 sypialnie

Dodatkowe informacje:

miejsce postojowe w garażu dodatkowo płatne (50.000 PLN)
komorka lokatorska dodatkowo płatna (20.000 PLN)
budynek z ochroną
","3","pełna własność","https://www.otodom.pl/pl/oferta/penthouse-70m-taras-ciche-miasteczko-wilanow-ID4lVdS","true","4lVdS"
"2023-09-04","Piękne jasne mieszkanie 65 m2 os.Południe","650000","market,primary","65","ul. Posłów Greckich, Radom, mazowieckie","null","null","agency","Sprzedam bezpośrednio jasne przytulne mieszkanie na osiedlu Południe.
Nieruchomość o powierzchni 65 m2 składa się z salonu z otwartą kuchnią, dwóch pokoi, przedpokoju, dużego balkonu oraz łazienki z WC. Dodatkowo w cenie mieszkania jest komórka lokatorska.

Kuchnia w pełni umeblowana, zainstalowane sprzęty AGD :  lodówka w zabudowie, zmywarka, piekarnik, mikrofala oraz płyta grzewcza. W jednym z pokoi stoi rozkładana kanapa i zrobiona została szafa na wymiar, natomiast w drugim pokoju znajduje się kanapa i komoda. Z każdego pokoju jest wyjście na balkon. Przedpokój kompleksowo wykończony meblami na zamówienie. We wszystkich oknach zamontowano rolety. Zrobione zostały także maskownice karniszy i szyny zamontowane do sufitu, żeby powieszone firany i zasłony wyglądały jak najlepiej. Dodatkowym atutem jest klimatyzacja w salonie. Mieszkanie zaprojektowano z dbałością o szczególy i wybierano materiały, które sprawdzą się przez lata. 

Czynsz wynosi ok. 700 zł i zawiera m.in. wywóz nieczystości, zaliczkę na c.o., fundusz remontowy, sprzątanie, eksploatacje windy.

Możliwość wykupienia miejsca postojowego w garażu podziemnym koszt 35 000zł.

Budynek z 2020 roku wybudowany materiałami najwyższej jakości z dwoma cichobieżnymi windami.

Jeśli nie dla siebie to IDEALNE mieszkanie pod inwestycje. Nieruchomość znajduje się w bardzo atrakcyjnej okolicy. Osiedle Południe to jedna z najbardziej zielonych i przyjaznych dzielnic Radomia. W pobliżu znajdują się m.in. szkoły, przedszkola, sklepy, przychodnia, park z siłownią oraz dużym placem zabaw.
Świetna komunikacja Osiedla ze wszystkimi częściami miasta. Dojazd do ścisłego centrum zajmuje ok. 10 minut.
Szybki wyjazd do obwodnicy miasta w kierunku Warszawa, Kraków, Lublin, Rzeszów, Łódź.

Polecam serdecznie i zapraszam do oglądania, zdjęcia nie oddają uroku mieszkania.
W razie pytań proszę o kontakt telefoniczny pod numerem 534 740 320.
 ","3","pełna własność","https://www.otodom.pl/pl/oferta/piekne-jasne-mieszkanie-65-m2-os-poludnie-ID4ms7u","true","4ms7u"
"2024-01-17","3-pokojowe nad jeziorem 0% prowizji dla kupującego","766036","market,primary","51.51","Dąbie, Prawobrzeże, Szczecin, zachodniopomorskie","null","null","agency","Z przyjemnością prezentujemy Państwu wyjątkową ofertę apartamentu o powierzchni 51,51 m2 z tarasami o powierzchni 23,99 m2 i 12,42 m2 oraz balkonem 12,35 m2 na sprzedaż, położonego nad malowniczym jeziorem w urokliwym miejscu Szczecina. Ten ekskluzywny apartament o możliwości wykończenia pod klucz zachwyci nawet najbardziej wymagających klientów, oferując nie tylko doskonały widok na jezioro, ale również unikalny standard życia. Apartamenty znajdują się na nowoczesnym osiedlu, które charakteryzuje się innowacyjnym podejściem do urbanistyki. Zabudowa utrzymana w nowoczesnym stylu harmonijnie komponuje się z otaczającym krajobrazem, tworząc przestrzeń sprzyjającą spokoju i relaksowi. Każde mieszkanie jest wyposażone w przestronne tarasy, skąd można cieszyć się pięknymi widokami na jezioro i okolicę.Dla wygody mieszkańców, osiedle zapewnia liczne miejsca parkingowe, aby zapewnić bezproblemowe parkowanie dla wszystkich mieszkańców i ich gości. Apartamenty zostały zaprojektowane z myślą o podwyższonym standardzie życia klasy premium, z dbałością o najdrobniejsze szczegóły. Wykorzystanie materiałów najwyższej jakości oraz starannie dobrane wykończenia podkreślają luksusowy charakter tych przestrzeni.Wnętrza apartamentów oferują nie tylko komfort, ale również nowoczesność dzięki zastosowaniu inteligentnej instalacji domowej. Dzięki temu mieszkania stają się bardziej funkcjonalne i dostosowane do indywidualnych potrzeb mieszkańców. Ogrzewanie podłogowe zapewnia równomierne i przyjemne ciepło w każdym pomieszczeniu, co pozwala na komfortowe korzystanie z przestrzeni przez cały rok.Na szczycie budynku znajdują się także tarasy na dachu, które stanowią idealne miejsce do odpoczynku, relaksu i podziwiania zachodu słońca nad jeziorem. To doskonałe miejsce, aby spędzić czas z rodziną i przyjaciółmi, ciesząc się wyjątkowymi widokami.Zachęcamy do kontaktu z naszym biurem sprzedaży, aby uzyskać więcej informacji na temat tej unikalnej oferty. Ten apartament nad jeziorem w Szczecinie to prawdziwa perła, która spełni oczekiwania najbardziej wymagających klientów poszukujących luksusowego i komfortowego stylu życia w otoczeniu przyrody i nowoczesnej architektury.Nad Dębską Strugą, tuż przy jeziorze Dąbie Małe, w pobliżu wody, zieleni. Z poranną kawą na świeżym powietrzu, z towarzyskim popołudniem na tarasie na dachu, ze spokojnym wieczorem w kojącej saunie z widokiem na nadbrzeże. I z prywatnym miejscem postojowym na łódź. Wśród niepowtarzalnej przyrody, a jednak w mieście. Takie będzie Twoje mieszkanie w klasie premium na osiedlu nad jeziorem w Szczecinie.Wysokiej jakości apartamenty położone w jedynej w swoim rodzaju lokalizacji będą doskonałym miejscem do zamieszkania, jako second home, czy wartościowa inwestycja pod wynajem.ZAPRASZAMY DO KONTAKTU +48501955010Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","3","pełna własność","https://www.otodom.pl/pl/oferta/3-pokojowe-nad-jeziorem-0-prowizji-dla-kupujacego-ID4oHJ2","true","4oHJ2"
"2024-01-17","4 pokoje z windą blisko pętli 114","537570","market,primary","59.73","ul. Boiskowa, Bieńkowice, Krzyki, Wrocław, dolnośląskie","null","null","agency","Najlepsza cena za 4 pokoje z balkonem i windą na południu Wrocławia!Opiekun oferty:Jacek Mamińskitel. 602 101 602Szczegóły:4-pokojowe mieszkanie o powierzchni 59,88 m2 na 2 piętrze w budynku z windą.Układ mieszkania:- Salon z aneksem kuchennym 18,32 m2- Pokój 9,60 m2- Pokój 9,54 m2- Pokój 8,30 m2 - Łazienka 3,90 m2- Przedpokój 10,22 m2- - Balkon 5,00 m2Najważniejsze informacje:Miejsce w garażu podziemnym 30.000 złNieruchomość w stanie deweloperskimWystawa okien: północno-zachodniaOgrzewanie: miejskie Czynsz: ok. 500 złMożliwość wykończenia pod kluczOtoczenie:Parki: Bieńkowicki, BrochowskiŻłobekSzkołaSzpitalSklepyStacja PKP BrochówRekomendacja eksperta:Doskonałe dla rodziny poszukującej spokoju i zieleni.Opiekun oferty:Jacek Mamińskitel. 602 101 602","4","pełna własność","https://www.otodom.pl/pl/oferta/4-pokoje-z-winda-blisko-petli-114-ID4ng25","true","4ng25"
"2024-01-17","Nowe 4 pokoje KREDYT 2 % - cena do konca TYGODNIA","542263","market,primary","59.07","Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie","null","null","agency","GURDNIOWE OKAZJE NA ZAKUP MIESZKANIA – OSTATNIA SZANSA NA KREDYT 2 % - UMÓW WIZYTĘ i zobacz na ŻYWO 

UMOWA REZERWACYJNA → GWARANTOWANA NISKA CENA !!!

Bezpośrednia sprzedaż od dewelopera

BEZ PROWIZJI - BRAK PODATKU PCC – 0 zł – RYNEK PIERWOTNY

Wyjątkowe OKAZJE na miejsca postojowe

Oferta dla klientów BEZPIECZNY KREDYT 2 %

Bezpośredni kontakt z doradcą w godzinach od 9:00 do 19:00

Sobota od 9:00 do 15:00 

✆☎☏ - ZADZWOŃ i umów wizytę

Sprawdź dostępność lokali – szeroki wybór mieszkań z ogromnym potencjalem

Na sprzedaż funkcjonalne i ustawne mieszkanie dla osób ceniących sobie komfort i spokój. 
Mieszkanie składa się z:


salonu z aneksem kuchennym


3 sypialni


łazienki


przestronnego tarasu


Mieszkanie wyposażone w system SMART HOME:
- Steruj funkcjami swojego obiektu w każdej chwili i z dowolnego miejsca na świecie.
- Sterowanie ogrzewanie i oświetleniem to idealna temperatura o każdej porze i niższe rachunki.
- Sterowanie sprzętem AGD i RTV przez telefon, wifi, internet.
Doskonała lokalizacja z bardzo dobrym dostępem do komunikacji miejskiej, licznych punktów usługowych.
Osiedle jest bardzo dobrze skomunikowane z centrum miasta, jak i innymi miastami ościennymi.
W mieszkaniu znajduje się centralne ogrzewanie oraz woda ciepła z sieci miejskiej.
Mieszkanie bezczynszowe z rynku pierwotnego.
Po więcej szczegółów zapraszam do kontaktu.
","3","pełna własność","https://www.otodom.pl/pl/oferta/nowe-4-pokoje-kredyt-2-cena-do-konca-tygodnia-ID4orYL","true","4orYL"
"2024-01-17","86 m rozkładowe, centrum, idealne pod inwestycję","420000","market,secondary","86","Stare Polesie, Polesie, Łódź, łódzkie","null","null","private","PO RAZ PIERWSZY WYSTAWIONE NA SPRZEDAŻ. MIESZKANIE 86 METRÓW NA DRUGIM PIĘTRZE KAMIENICY Z CEGŁY NA STARYM POLESIU W ŁODZI. POKÓJ 39M(ILOŚĆ OKIEN UMOŻLIWIA PODZIAŁ NA DWA POKOJE) , POKÓJ 28M, WC1M, ŁAZIENKA 3.7M , PRZEDPOKÓJ I CIĄGI KOMUNIKACYJNE 14M. MIESZKANIE JEST WIDNE, MA 6 OKIEN, 4 WYMIENIONE NA PLASTIKOWE. MIESZKANIE DO REMONTU, OGRZEWANE PRZEZ PIECE KAFLOWE. W MIEJSCE PIECY MOŻNA POSTAWIĆ KOMINKI LUB OGRZEWANIE GAZOWE. PRĄD, WODA W MIESZKANIU, SĄ RÓWNIEŻ INSTALACJE POD GAZ (LICZNIK ZDJĘTY). NA KLATCE SCHODOWEJ NOWE PRZEWODY ELEKTRYCZNE UMOŻLIWIAJĄ PODŁĄCZENIE PŁYTY INDUKCYJNEJ. PIONY KANALIZACYJNE W ŁAZIENCE I WC SĄ JUŻ WYMIENIONE CO UŁATWI REMONT. MIESZKANIE WYSOKIE 3.55M, MOŻLIWOŚĆ ZROBIENIA ANTRESOLI. NA PODŁODZE W POKOJACH PONAD 100-LETNI NIELAKIEROWANY DĘBOWY PARKIET, WYSTARCZY WYCYKLINOWAĆ. 
DO MIESZKANIA PRZYNALEŻY WYSOKA PIWNICA WIELKOŚCI OKOŁO 6M.
TEREN ZAMKNIĘTY Z DOMOFONEM. 
SPRZEDAJĘ JAKO OSOBA PRYWATNA, PEŁNA WŁASNOŚĆ, KSIĘGA WIECZYSTA BEZ ZADŁUŻEŃ, JEDEN WŁAŚCICIEL. MIESZKANIE W MODERNIZOWANEJ OKOLICY W OTOCZENIU NOWYCH BLOKÓW I PIĘKNYCH KAMIENIC. REWITALIZACJA TEJ CZĘŚCI ŁODZI PRZEWIDZIANA JEST W CIĄGU NAJBLIŻSZYCH LAT.
KAMIENICA ZARZĄDZANA PRZEZ WSPÓLNOTĘ. CZYNSZ 450ZŁ.
10MINUT PIESZO DO WAMU, 15 MINUT DO POLITECHNIKI ŁÓDZKIEJ. 
MIESZKANIE DOSTĘPNE OD ZARAZ, CENA 420000ZŁ.
OSOBA DO KONTAKTU:  TOMASZ TEL. 502313811","3","pełna własność","https://www.otodom.pl/pl/oferta/86-m-rozkladowe-centrum-idealne-pod-inwestycje-ID4o2sf","true","4o2sf"
"2024-01-17","Dom wolnostojący w otulinie puszczy Kampinoskiej !","1690000","market,secondary","121","Sadowa, Łomianki, warszawski zachodni, mazowieckie","true","null","agency","Do sprzedania dom wolnostojący w otulinie  Puszczy Kampinoskiej we wsi Sadowa gmina Łomianki.
Dom 5-cio pokojowy o powierzchni użytkowej 121m2 na działce 680 m2.  
Parter:
- salon z kominkiem z wyjściem na taras częściowo zadaszony,
- jadalnia i kuchnia (z pełnym AGD) w otwartym planie,
- główna sypialnia z własną łazienką (wanna, , umywalka, bidet, wc)
- pokój gościnny (można zamienić na dużą garderobę)
-pomieszczenie techniczne/pralnia
- WC z umywalką.
Piętro:
- dwie sypialnie (wschodnia i zachodnia z loggią)
- łazienka z kabiną prysznicową
Dom jest klimatyzowany, świeżo po generalnym remoncie i całkowitym ociepleniu. Posiada certyfikaty: energetyczny, gazowy, elektryczny,
kominiarski. Własne ujęcie wody, szambo. Dom podłączony światłowodem do Internetu. Monitorowany kamerami.
Ogród porośnięty jest trawą na podłożu z siatki zabezpieczającej przed kretami. W narożniku domek gospodarczy.
Położenie : w sąsiedztwie domy wolnostojące na dużych działkach. Teren bardzo bezpieczny i przyjazny.
przedszkole – 300m
szkoła nowo wybudowana – 500m
przystanek autobusowy – 250m
wejście do Puszczy Kampinoskiej – 350m
dojazd do centrum Warszawy samochodem 20 - 40 minut (w porannym szczycie).

Więcej zdjęć oraz plan pomieszczeń dostępny mailowo. 

cena: 1.690.000

510 620 060 

Serdecznie zapraszam! 

","5","null","https://www.otodom.pl/pl/oferta/dom-wolnostojacy-w-otulinie-puszczy-kampinoskiej-ID4obzU","true","4obzU"
"2024-01-17","Dwupoziomowe mieszkanie blisko Galerii Kazimierz","1090000","market,secondary","67","al. Ignacego Daszyńskiego, Grzegórzki, Grzegórzki, Kraków, małopolskie","null","null","agency","   Słoneczne, dwupoziomowe mieszkanie w okolicy Bulwarów Wiślanych i Galerii Kazimierz  [NA WYŁĄCZNOŚĆ]    ENGLISH DESCRIPTION BELOW - PLEASE DO NOT HESITATE TO CONTACT US   Hamilton May prezentuje ofertę sprzedaży 3 pokojowego mieszkania położonego w atrakcyjnej lokalizacji na Grzegórzkach w pobliżu Galerii Kazimierz      → OPIS NIERUCHOMOŚCI   Dwupoziomowe mieszkanie o powierzchni 67m2 położone jest na ostatniej i przedostatniej kondygnacji 4 piętrowego budynku z windą.W skład nieruchomości wchodzą:POZIOM I: salon z otwartą kuchnią, toaleta, 2 balkonyPOZIOM II: gabinet (sypialnia), sypialnia, łazienka.Mieszkanie zostało nowocześnie urządzone oraz wyposażone we wszystkie sprzęty AGD: zmywarka, lodówka, piekarnik, pralka, kuchenka gazowa.Mieszkanie jest bardzo słoneczne.          → BUDYNEK   Nieruchomość mieści się w zadbanym kameralnym budynku z windą.         → LOKALIZACJA   Nieruchomość zlokalizowana jest w malowniczej dzielnicy Grzegórzki, co stanowi doskonałą lokalizację z wieloma atutami. To idealne miejsce dla tych, którzy pragną być blisko serca Krakowa, a jednocześnie cieszyć się spokojem i urokami okolicy. Położenie tej nieruchomości gwarantuje wygodny dostęp zarówno do historycznego Kazimierza, pełnego kulturowych atrakcji i restauracji, jak i urokliwego Starego Miasta z jego zabytkami i klimatycznymi uliczkami. Spacer na te tereny zajmuje zaledwie kilka minut, co czyni tę lokalizację wyjątkowo atrakcyjną. Co więcej, w bezpośrednim sąsiedztwie znajduje się Galeria Kazimierz, co oznacza, że miłośnicy zakupów, rozrywki, czy kulinarnych doznań będą mieli to wszystko na wyciągnięcie ręki. Dodatkowo, Bulwary Wiślane, rozciągające się wzdłuż rzeki Wisły, zapewniają idealne miejsce na spacery, jogging, czy pikniki, co sprawia, że życie w tym miejscu jest pełne możliwości rekreacyjnych. ﻿Bliskość Ronda Grzegórzeckiego zapewnia znakomity dostęp do komunikacji miejskiej.         → OPŁATY   Cena 1 090 000 PLN      W celu obejrzenia nieruchomości prosimy o kontakt z biurem Hamilton May.      Numer oferty: 19471   - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -   A sunny, two bedroom apartment, in the vicinity of Bulwary Wiślane and Galeria Kazimierz  [EXCLUSIVE OFFER]    Hamilton May presents an attractively located two bedroom apartment offered for sale in Grzegórzki close to Galeria Kazimierz.      → PROPERTY DESCRIPTION   The presented 2-level apartment has 67m2 and is located on the top two floors of a 4-story building with an elevator.The property consists of:LEVEL I: living room with an open kitchen, toilet, 2 balconies.LEVEL II: study (bedroom), bedroom, bathroom.The apartment has been modernly furnished and equipped with a complete set of household appliances: dishwasher, fridge, oven, washing machine, gas cooker.The property is very sunny.         → BUILDING   The property is located in a well maintaied, discreet building with a lift.         → LOCATION   The property is located in the picturesque Grzegórzki district, which offers an excellent location with numerous advantages. It's an ideal place for those who want to be close to the heart of Krakow while enjoying the tranquility and charms of the area. The location of this property ensures convenient access to both the historic Kazimierz, full of cultural attractions and restaurants, and the charming Old Town with its historic landmarks and atmospheric streets. A walk to these areas takes just a few minutes, making this location exceptionally attractive. Furthermore, in the immediate vicinity, you'll find Galeria Kazimierz, which means that shopping enthusiasts, entertainment seekers, and culinary enthusiasts will have everything at their fingertips. Additionally, the Vistula Boulevards, stretching along the Vistula River, provide an ideal place for walks, jogging, or picnics, making life in this area full of recreational opportunities. The proximity to Rondo Grzegórzeckie ensures excellent access to public transportation.         → PRICING   Price 1,090,000 PLN      Hamilton May invites all interested parties to contact their real-estate agents and arrange a viewing.      Reference number: 19471    ","3","pełna własność","https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-blisko-galerii-kazimierz-ID4nfV2","true","4nfV2"
"2024-01-17","Okolice Stabłowickiej / 3 pokoje / rozkładowe / ba","680000","market,secondary","53.18","Lubomierska, Pracze Odrzańskie, Fabryczna, Wrocław, dolnośląskie","null","null","agency","Zamieszkaj w trzypokojowym, rozkładowym mieszkaniu, w cichej i spokojnej okolicy, na Stabłowicach!Opiekun oferty:Piotr Kokoszczyktel. 602 101 602Najważniejsze informacje:- Mieszkanie 3-pokojowe, rozkładowe- Balkon- Winda- Piętro 1/4- Ekspozycja okien: wschód / północBardzo dobrze skomunikowane, 3-pokojowe mieszkanie na Stabłowicach. Czysta i przestronna klatka schodowa. Okna PCV, na ścianach gładzie. Miejsca parkingowe dla mieszkańców za szlabanem.Układ pomieszczeń:Mieszkanie jest rozkładowe, o ekspozycji wschodniej (sypialnie i balkon) oraz północnej (aneks).Lokal składa się z:- Salonu z aneksem kuchennym - ok. 19,5 m2- Sypialni - ok. 11,4 m2- Sypialni - ok. 10,3 m2- Łazienki z WC - ok. 4,3 m2- Przedpokoju - ok. 7,7 m2Otoczenie nieruchomości:Mieszkanie znajduje się na nowoczesnym osiedlu, na Stabłowicach. Inwestycja otoczona kameralną zabudową osiedlową. W pobliżu liczne sklepy spożywcze oraz punkty usługowe. Pobliski dworzec i przystanki autobusowe umożliwiają swobodną komunikację na terenie całego Wrocławia. W sąsiedztwie Park Stabłowicki oraz Park Pracki.Rekomendacja Eksperta SDP Nieruchomości:Tę nieruchomość polecam parom oraz rodzinom, które cenią sobie spokojną okolicę z pełną infrastrukturą.Niedostateczne środki? To nie problem:Pomagamy w uzyskaniu finansowania na tę i inne nieruchomości. Zadzwoń i zapytaj o szczegóły.Zapraszam na prezentację:Piotr Kokoszczyktel. 602 101 602","3","pełna własność","https://www.otodom.pl/pl/oferta/okolice-stablowickiej-3-pokoje-rozkladowe-ba-ID4nQys","true","4nQys"
"2023-09-04","Podwyższony standard deweloperski! Zapraszamy","415000","market,primary","74","os. Osiedle Przylesie, Błażejewo, Kórnik, poznański, wielkopolskie","true","null","developer","DOM W ZABUDOWIE SZEREGOWEJ - SEGMENT ŚRODKOWY
powierzchnia użytkowa: 74m2
działka: ok.120m2
ilość pokoi: 3 lub 4 (wg życzenia klienta)
pomieszczenia parter: wiatrołap, łazienka, salon z aneksem kuchennym (32m2)
pomieszczenia piętro:  2 x pokój, łazienka, korytarz, schody
strych: dodatkowe 22m2powierzchni
Inwestycja Rodzinny Zakątek zlokalizowana jest nieopodal miasta Kórnik.
 
Dom wykończony w bogatym pakiecie DEWELOPERSKIM !!!
 
Na Osiedlu dostępne są również inne rodzaje nieruchomości:
DOM SZEREGOWY 74m2z działką od 120m2w cenie 415.000złbrutto
DOM SZEREGOWY 92m2z działką od 140m2w cenie 480.000zł brutto
DOM SZEREGOWY 92m2skrajny z działką ok 250m2 w cenie od 510.000zł brutto
 
PAKIET DEWELOPERSKI :• Budynek dwukondygnacyjny z poddaszem użytkowym, ściany nadziemia murowane z silikatów, ściany między domami podwójne, schody żelbetowe• Konstrukcja dachu - wiązary drewniane, dachówka BRASS Romańska w kolorze grafit• Okna PCV siedmiokomorowe (3-szybowe) na profilach Schüco, współczynnik przenikania ciepła szyba U=0,6 w jednostronnej okleinie orzech• Drzwi zewnętrzne PCV o podwyższonym standardzie izolacyjnym• Skrzynki i prowadnice rolet zewnętrznych bez pancerzy• Budynek ocieplony 15-centymetrową warstwą styropianu, z tynkiem silikonowym wraz z obróbkami blacharskimi oraz balustradami• Ściany działowe wewnętrzne gr. 8cm murowane z silikatów, tynk gipsowy, sufit na piętrze ocieplony 20cm wełną i zabudowany płytą G/K, wszystkie ściany i sufity wymalowane w kolorze białym• Posadzki cementowe, izolowane przeciwwilgociowo i cieplnie• Instalacja elektryczna – okablowanie wraz z osprzętem w kolorze białym z wykonaną rozdzielnią• Instalacja RTV-SAT, alarmowa - okablowanie bez osprzętu• Instalacja WOD-KAN-CO-GAZ: kompletny system wodny i grzewczy oparty na produktach firmy VIESSMANN (piec gazowy kondensacyjny, rozdzielacze, ogrzewanie podłogowe i grzejniki, itp.)
W standardzie ogrzewanie podłogowe na całym parterze i w górnej łazience, grzejniki w pokojach na piętrze   
• Nowością w V etapie inwestycji jest wyposażenie domów w nowoczesny bezprzewodowy system sterowania ogrzewaniem wyposażony w regulatory zamontowane w pokojach i łazienkach wraz z siłownikami i zaworami termostatycznymi na grzejnikach oraz z możliwością (za dopłatą) sterownia systemem przez WiFi.
Dzięki temu możemy liczyć na oszczędność oraz wygodę w użytkowaniu domu, system ten będzie pozwalał na sterowanie ogrzewaniem za pomocą smartfona.• Przyłącza: woda miejska, prąd, gaz ziemny, zbiornik bezodpływowy na ścieki o poj. V = 8m³• Taras (16m2), wejście i chodniki wykonane z kostki brukowej• Zagospodarowanie terenu: opłotowanie ogrodu siatką parkanową z obrzeżami trawnikowymi, front wyłożony kostką brukową z miejscem postojowym dla samochodu.• Dom dostosowany pod energię odnawialną - przygotowana wewnętrzna instalacja kablowa do instalacji pod system fotowoltaiczny
DOSTĘPNE MEDIA:• Instalacja światłowodowa INEA(Internet, telewizja kablowa, telefon)• woda AQUANET• gaz miejski PGNiG• energia 3-fazy ENEA• kanaliza, zbiornik bezodpływowy 8m³ z szybkozłączem w płocieCeny domów obejmują całą nieruchomość: dom + działka.Budowane domy w zabudowie szeregowej posiadają pełną własność wraz z działką (działka wydzielona geodezyjnie).Dla wszystkich nieruchomości prowadzone są odrębne księgi wieczyste.Inwestycja objęta rachunkami powierniczymi - dodatkowy środek ochrony klienta.Zachęcamy do obejrzenia naszych osiedli na filmie:https://www.youtube.com/watch?v=1jqXns_Q3nUhttps://youtu.be/ql_rPKxMUd8Płatność za dom w transzach.Pełna możliwość zmian aranżacyjnych (ścianki działowe, instalacja elektryczna i niskoprądowa, instalacja grzewcza itd.). Na życzenie Klienta możemy wykończyć dom „POD KLUCZ” wg wytycznych klienta.
Takie realizacje są ustalane indywidualnie.ZAPRASZAMYwww.kmbuilding.pl","3","null","https://www.otodom.pl/pl/oferta/podwyzszony-standard-deweloperski-zapraszamy-ID4iVRg","true","4iVRg"
